customer_id,gender,age,city,booking_source,membership_type,membership_duration_months,loyalty_member,total_visits,days_since_last_visit,avg_visit_gap_days,preferred_service,num_services_used,has_preferred_employee,employee_change_count,avg_spend_per_visit,last_visit_spend,total_spend,products_purchased,product_spend,feedback_given,avg_rating,num_complaints,offers_redeemed,appointments_cancelled,appointments_no_show,avg_advance_booking_days,sms_sent,sms_responses,sms_response_rate,referrals_made,visit_time_preference,churn_risk_category,churn
CUST04665,Female,21,Solapur,Social_Media,None,,0,3,133,30,Keratin,3,1,2,666.68,942.99,2000.04,1,533.7,1,3.5,0,1,4,0,3,4,1,0.25,0,No_Preference,High,1
CUST04666,Female,18,Nashik,AI_Calling,Gold,11.0,1,2,190,50,Cleanup,4,1,1,1218.99,1771.15,2437.98,1,731.56,0,2.9,0,1,1,1,5,5,1,0.2,2,Afternoon,High,1
CUST04667,Male,41,Solapur,Online_App,Platinum,4.0,1,19,185,24,Waxing,3,0,3,904.52,784.2,17185.88,0,0.0,1,3.6,1,2,0,1,5,5,5,1.0,0,Morning,Low,0
CUST04668,Female,40,Pune,AI_Calling,None,,0,1,124,45,Detan,3,1,1,240.28,158.62,240.28,3,682.4,0,4.3,0,5,0,0,5,5,1,0.2,0,Evening,Medium,0
CUST04669,Female,31,Latur,Phone_Call,Gold,6.0,1,2,168,23,Blowout,4,1,2,1402.68,1422.95,2805.36,0,0.0,0,4.3,0,3,2,1,4,9,4,0.44,0,Weekend,Medium,1
CUST04670,Female,49,Kolhapur,Walk_In,None,,0,1,111,7,Manicure,3,0,0,576.61,421.82,576.61,2,733.25,0,3.2,0,1,0,0,4,8,2,0.25,1,Afternoon,Medium,1
CUST04671,Female,24,Latur,Online_App,None,,0,17,189,48,Facial,2,1,1,1381.53,1403.11,23486.01,1,560.38,0,3.8,0,3,1,0,0,8,3,0.38,0,Afternoon,Low,0
CUST04672,Male,18,Nashik,WhatsApp,None,,0,15,36,58,Haircut,5,0,0,150.0,214.34,2250.0,0,0.0,0,3.7,0,1,1,1,6,6,3,0.5,0,Weekend,Medium,1
CUST04673,Female,18,Latur,AI_Calling,Silver,12.0,1,39,0,42,Massage,1,1,0,996.82,1016.1,38875.98,3,699.97,0,2.9,2,4,3,3,5,12,3,0.25,2,Weekend,High,1
CUST04674,Female,26,Aurangabad,AI_Calling,Silver,3.0,1,1,145,71,Waxing,4,1,1,484.97,694.99,484.97,0,0.0,1,3.8,1,2,0,0,3,9,3,0.33,1,No_Preference,High,1
CUST04675,Female,46,Solapur,Social_Media,None,,0,9,0,32,Blowout,4,0,3,700.22,984.57,6301.98,2,157.51,1,4.6,0,1,2,0,0,5,0,0.0,0,Evening,Medium,1
CUST04676,Female,36,Aurangabad,Referral,Gold,11.0,1,1,77,37,Hair_Color,5,0,1,1269.94,1330.34,1269.94,2,221.3,0,4.0,1,1,0,2,2,10,3,0.3,0,Morning,High,1
CUST04677,Female,33,Nagpur,WhatsApp,Silver,6.0,1,17,137,37,Haircut,4,1,3,1613.93,1447.23,27436.81,2,303.62,1,4.7,1,0,0,1,0,4,2,0.5,0,Weekend,Low,0
CUST04678,Female,22,Nagpur,AI_Calling,Silver,11.0,1,1,70,54,Waxing,5,1,2,1024.54,898.0,1024.54,0,0.0,0,2.9,0,0,1,0,1,8,2,0.25,0,Evening,High,1
CUST04679,Female,25,Kolhapur,Referral,Silver,11.0,1,11,263,46,Facial,4,1,0,1006.89,753.16,11075.79,1,481.3,1,3.8,1,1,1,0,2,10,1,0.1,1,No_Preference,Low-Medium,0
CUST04680,Male,36,Pune,AI_Calling,Platinum,1.0,1,11,0,40,Waxing,3,0,0,781.4,1019.41,8595.4,0,0.0,1,4.0,0,1,1,0,5,9,3,0.33,1,Morning,Low,0
CUST04681,Male,20,Mumbai,Online_App,Silver,8.0,1,1,83,34,Hair_Color,2,0,1,1085.44,809.57,1085.44,1,483.46,0,4.4,0,1,0,0,3,6,2,0.33,4,Afternoon,Low,1
CUST04682,Female,57,Kolhapur,Social_Media,Silver,9.0,1,1,70,50,Facial,2,1,1,708.66,464.4,708.66,1,777.5,0,4.3,0,2,0,0,0,8,2,0.25,2,Afternoon,Low-Medium,0
CUST04683,Female,41,Kolhapur,AI_Calling,None,,0,21,144,43,Blowout,4,1,1,778.57,944.49,16349.97,1,761.89,0,2.8,0,5,2,0,4,5,2,0.4,0,Evening,Low-Medium,0
CUST04684,Female,25,Mumbai,Social_Media,Silver,4.0,1,5,113,47,Pedicure,1,1,3,1003.93,945.27,5019.65,2,280.09,1,4.5,4,5,1,2,0,6,0,0.0,0,Afternoon,High,1
CUST04685,Female,25,Akola,Walk_In,None,,0,10,95,34,Blowout,3,0,1,1030.27,795.26,10302.7,0,0.0,0,2.5,0,2,0,0,0,4,4,1.0,2,Morning,Low,0
CUST04686,Male,40,Kolhapur,WhatsApp,Silver,9.0,1,9,88,27,Haircut,2,1,0,220.87,231.86,1987.83,0,0.0,0,3.8,0,1,0,0,0,2,2,1.0,0,No_Preference,Low,0
CUST04687,Female,19,Nagpur,AI_Calling,Silver,7.0,1,11,0,21,Facial,2,0,1,643.13,673.46,7074.43,1,635.71,0,3.8,0,0,0,0,10,6,5,0.83,1,No_Preference,Low,0
CUST04688,Female,32,Latur,AI_Calling,None,,0,41,121,26,Facial,5,1,1,198.14,207.9,8123.74,1,261.44,1,4.5,1,1,0,1,8,5,1,0.2,0,Evening,Low-Medium,0
CUST04689,Female,47,Solapur,Phone_Call,Silver,7.0,1,2,149,46,Keratin,5,0,2,318.02,310.08,636.04,1,115.6,1,3.1,1,2,1,0,10,9,2,0.22,0,Weekend,High,1
CUST04690,Male,36,Mumbai,AI_Calling,None,,0,1,0,11,Cleanup,1,1,5,937.33,1170.89,937.33,0,0.0,1,4.6,1,5,1,0,4,8,1,0.12,0,No_Preference,Medium,1
CUST04691,Female,32,Solapur,WhatsApp,Gold,4.0,1,3,0,49,Facial,1,0,1,728.12,826.02,2184.36,0,0.0,0,4.2,0,2,1,0,3,4,4,1.0,0,Morning,Low,0
CUST04692,Male,32,Latur,AI_Calling,Silver,11.0,1,1,0,45,Haircut,1,0,2,150.0,120.63,150.0,0,0.0,0,5.0,0,2,2,2,1,4,1,0.25,2,Evening,High,1
CUST04693,Female,40,Aurangabad,Referral,None,,0,8,264,44,Haircut,5,1,1,150.0,213.47,1200.0,1,782.51,0,3.3,1,0,3,0,7,5,1,0.2,0,Afternoon,High,1
CUST04694,Female,25,Amravati,Phone_Call,Gold,6.0,1,3,216,26,Manicure,1,0,2,949.16,958.34,2847.48,0,0.0,1,2.6,0,2,2,1,0,4,3,0.75,1,Evening,Medium,1
CUST04695,Female,50,Solapur,WhatsApp,Silver,9.0,1,2,166,25,Threading,3,0,3,270.72,186.02,541.44,0,0.0,0,2.3,0,4,1,1,2,4,4,1.0,0,Weekend,High,1
CUST04696,Male,42,Amravati,Phone_Call,Platinum,12.0,1,3,148,23,Massage,4,0,2,464.39,428.74,1393.17,1,175.97,0,4.5,1,1,0,1,5,8,1,0.12,1,Weekend,Low,0
CUST04697,Female,53,Mumbai,Online_App,Platinum,11.0,1,1,276,32,Waxing,4,0,0,890.86,778.62,890.86,4,602.33,1,5.0,2,2,1,0,4,5,1,0.2,0,Weekend,Medium,0
CUST04698,Female,30,Solapur,Social_Media,None,,0,1,20,31,Hair_Color,5,0,1,1199.94,1110.56,1199.94,0,0.0,0,4.1,0,0,2,2,0,9,0,0.0,1,Evening,High,1
CUST04699,Female,35,Pune,Online_App,Platinum,6.0,1,1,224,21,Massage,5,1,0,758.15,1105.14,758.15,2,323.73,1,3.3,0,0,0,2,3,9,0,0.0,0,No_Preference,High,1
CUST04700,Male,36,Amravati,Social_Media,Silver,10.0,1,2,11,31,Facial,1,1,0,837.01,651.44,1674.02,4,58.13,0,2.2,0,4,3,0,3,6,2,0.33,1,Evening,High,1
CUST04701,Female,18,Latur,Phone_Call,Gold,5.0,1,19,49,38,Pedicure,2,0,1,608.3,597.91,11557.7,1,405.75,0,3.9,2,2,1,1,0,7,2,0.29,0,Morning,Medium,1
CUST04702,Male,40,Nashik,Phone_Call,Silver,5.0,1,4,180,20,Threading,5,0,0,965.42,684.09,3861.68,5,519.86,1,3.7,1,2,2,0,0,3,2,0.67,1,No_Preference,Low-Medium,0
CUST04703,Male,24,Kolhapur,AI_Calling,Gold,8.0,1,1,134,54,Hair_Color,2,1,1,768.36,543.51,768.36,0,0.0,1,3.8,1,2,1,1,4,12,2,0.17,2,Weekend,High,1
CUST04704,Female,53,Akola,AI_Calling,Platinum,2.0,1,12,64,33,Cleanup,5,0,2,241.66,323.41,2899.92,0,0.0,1,3.6,0,0,3,0,7,5,2,0.4,0,Morning,Low-Medium,0
CUST04705,Female,39,Pune,Walk_In,Platinum,5.0,1,21,165,20,Threading,4,1,1,728.91,711.63,15307.11,0,0.0,1,3.7,0,2,1,0,0,6,1,0.17,0,No_Preference,Low,0
CUST04706,Female,31,Akola,AI_Calling,None,,0,3,42,27,Pedicure,5,1,1,444.33,433.38,1332.99,2,217.15,0,4.9,0,1,1,0,2,6,3,0.5,0,Morning,Low-Medium,0
CUST04707,Female,18,Latur,Social_Media,None,,0,1,35,28,Pedicure,3,1,0,760.57,1104.1,760.57,0,0.0,1,4.3,0,4,0,0,4,6,3,0.5,0,No_Preference,Low-Medium,1
CUST04708,Female,41,Akola,WhatsApp,Gold,11.0,1,4,309,7,Threading,2,1,5,307.72,187.58,1230.88,1,66.08,1,4.4,0,0,0,0,1,1,1,1.0,0,Evening,Low,0
CUST04709,Female,25,Aurangabad,Referral,Gold,12.0,1,10,259,54,Haircut,1,1,1,150.0,187.57,1500.0,4,707.95,1,3.0,0,1,1,0,5,3,1,0.33,0,No_Preference,Medium,1
CUST04710,Male,31,Mumbai,Online_App,Silver,8.0,1,18,144,7,Detan,4,0,2,1044.78,835.28,18806.04,1,149.54,0,2.9,0,0,2,0,6,6,1,0.17,1,No_Preference,Medium,0
CUST04711,Female,29,Nashik,AI_Calling,Gold,4.0,1,1,252,37,Hair_Color,3,0,2,1070.16,1320.15,1070.16,2,702.09,1,4.6,1,0,0,0,0,5,4,0.8,1,No_Preference,Low-Medium,0
CUST04712,Female,40,Mumbai,Referral,Silver,8.0,1,22,152,14,Haircut,4,1,3,1001.44,1205.71,22031.68,1,739.85,0,4.7,0,2,0,0,2,4,3,0.75,0,Weekend,Low,0
CUST04713,Female,23,Solapur,Social_Media,Silver,3.0,1,19,205,7,Pedicure,1,1,0,932.46,797.0,17716.74,0,0.0,0,4.2,0,1,0,0,5,6,3,0.5,0,Morning,Low,0
CUST04714,Female,29,Aurangabad,Walk_In,None,,0,46,0,37,Cleanup,1,1,2,646.16,729.71,29723.36,1,201.76,0,3.9,1,3,1,1,2,9,2,0.22,0,Weekend,Medium,1
CUST04715,Male,51,Latur,Social_Media,Gold,9.0,1,11,187,48,Blowout,4,1,0,671.68,531.5,7388.48,0,0.0,1,3.7,1,3,0,0,2,9,1,0.11,1,No_Preference,Low,0
CUST04716,Male,19,Mumbai,Phone_Call,Gold,9.0,1,5,240,61,Cleanup,4,1,1,457.9,489.42,2289.5,0,0.0,0,2.5,0,0,0,1,4,6,1,0.17,1,Morning,High,1
CUST04717,Female,57,Latur,Referral,None,,0,4,141,60,Hair_Color,4,0,0,379.25,256.64,1517.0,1,750.8,1,3.8,0,2,2,1,6,2,2,1.0,0,No_Preference,High,1
CUST04718,Male,33,Amravati,Referral,None,,0,1,82,39,Massage,5,1,1,670.47,508.13,670.47,0,0.0,1,3.8,1,0,1,1,4,4,2,0.5,3,Weekend,High,1
CUST04719,Female,36,Nashik,Walk_In,Gold,4.0,1,1,206,49,Threading,1,1,0,241.19,174.93,241.19,1,349.78,1,3.5,0,0,1,0,1,5,4,0.8,2,Morning,Low,0
CUST04720,Female,25,Latur,Online_App,Silver,7.0,1,3,3,48,Pedicure,5,0,2,798.2,699.57,2394.6,0,0.0,1,3.6,2,5,3,2,0,7,2,0.29,0,Afternoon,High,1
CUST04721,Male,28,Nagpur,Social_Media,Silver,1.0,1,10,119,45,Waxing,2,0,2,741.01,1092.98,7410.1,1,668.12,1,2.8,0,0,1,0,2,6,5,0.83,0,Afternoon,Medium,1
CUST04722,Female,25,Latur,AI_Calling,Gold,7.0,1,37,81,45,Massage,4,0,1,169.18,133.08,6259.66,1,609.95,0,3.3,0,2,1,0,2,10,3,0.3,0,No_Preference,Low,0
CUST04723,Female,40,Kolhapur,Phone_Call,None,,0,3,110,30,Hair_Color,5,1,1,615.98,387.58,1847.94,3,452.53,1,3.0,0,1,1,0,3,3,3,1.0,0,No_Preference,High,1
CUST04724,Female,30,Aurangabad,Walk_In,None,,0,1,83,41,Blowout,3,1,0,750.13,906.16,750.13,1,648.17,1,3.3,0,1,0,3,5,8,2,0.25,1,Afternoon,High,1
CUST04725,Female,18,Mumbai,Walk_In,Silver,11.0,1,5,143,54,Hair_Color,5,1,0,1865.18,2276.57,9325.9,1,242.39,1,3.6,0,2,0,1,0,5,4,0.8,0,Morning,Low-Medium,0
CUST04726,Female,18,Pune,Online_App,None,,0,14,135,76,Cleanup,5,0,1,853.67,1199.7,11951.38,1,129.72,1,3.6,1,2,1,1,9,7,1,0.14,0,Afternoon,High,1
CUST04727,Female,43,Solapur,Phone_Call,Gold,6.0,1,12,84,52,Hair_Color,2,1,0,1247.28,1288.68,14967.36,2,420.02,1,1.9,1,2,0,0,4,5,0,0.0,0,Afternoon,High,1
CUST04728,Female,35,Nagpur,Walk_In,Silver,1.0,1,2,68,57,Manicure,4,1,0,760.24,905.24,1520.48,0,0.0,0,3.4,0,0,0,0,0,4,1,0.25,2,Afternoon,Medium,1
CUST04729,Male,46,Aurangabad,Online_App,Gold,6.0,1,2,72,19,Waxing,3,0,2,622.13,786.96,1244.26,3,312.87,1,3.3,2,2,1,0,6,3,3,1.0,1,No_Preference,Medium,1
CUST04730,Female,24,Akola,WhatsApp,None,,0,5,228,10,Massage,3,0,0,799.38,1027.21,3996.9,0,0.0,1,3.2,0,2,1,0,5,10,1,0.1,0,No_Preference,Medium,0
CUST04731,Female,39,Amravati,Walk_In,Silver,9.0,1,7,187,59,Keratin,1,0,1,937.69,913.24,6563.83,1,240.17,1,1.5,0,0,2,0,5,8,3,0.38,0,Weekend,High,1
CUST04732,Female,36,Nashik,Online_App,Silver,8.0,1,12,109,54,Facial,4,1,0,1241.94,1365.59,14903.28,1,792.32,1,3.2,0,2,4,1,5,7,1,0.14,1,No_Preference,High,1
CUST04733,Female,44,Amravati,Online_App,None,,0,6,30,7,Blowout,4,0,1,150.0,110.33,900.0,2,427.06,0,3.6,1,0,2,0,7,8,3,0.38,1,Afternoon,High,1
CUST04734,Male,28,Nashik,Referral,Gold,2.0,1,24,45,25,Haircut,2,1,3,611.97,719.59,14687.28,0,0.0,0,5.0,1,2,0,0,6,4,2,0.5,0,Morning,Low,0
CUST04735,Female,29,Nagpur,WhatsApp,None,,0,16,1,68,Haircut,5,0,3,665.1,778.79,10641.6,0,0.0,1,4.4,1,0,0,0,0,7,6,0.86,0,No_Preference,Medium,1
CUST04736,Female,30,Akola,Walk_In,Silver,12.0,1,6,185,67,Detan,4,0,4,744.22,1093.56,4465.32,0,0.0,0,2.7,0,1,0,2,0,4,4,1.0,1,No_Preference,High,1
CUST04737,Female,27,Akola,Walk_In,Silver,11.0,1,1,59,25,Facial,4,1,1,657.61,820.95,657.61,1,544.03,1,1.8,0,4,0,0,6,9,2,0.22,1,No_Preference,High,1
CUST04738,Female,20,Nagpur,AI_Calling,Silver,11.0,1,1,88,39,Massage,3,1,0,1040.69,775.35,1040.69,2,262.52,0,4.1,0,2,1,0,1,2,2,1.0,0,Evening,Low-Medium,0
CUST04739,Female,28,Mumbai,Walk_In,None,,0,1,44,36,Massage,2,0,2,344.35,379.68,344.35,0,0.0,0,3.8,1,1,0,0,4,3,3,1.0,0,No_Preference,High,1
CUST04740,Female,35,Akola,AI_Calling,None,,0,5,29,47,Massage,1,1,0,968.01,1093.62,4840.05,0,0.0,0,4.7,0,1,1,1,5,7,2,0.29,1,Weekend,Low-Medium,0
CUST04741,Female,37,Amravati,Walk_In,Gold,9.0,1,13,113,31,Detan,5,1,2,892.04,1245.56,11596.52,1,55.65,0,3.0,0,1,0,0,7,4,4,1.0,2,Evening,Low,0
CUST04742,Female,45,Latur,Phone_Call,Platinum,1.0,1,1,7,48,Keratin,5,1,0,305.83,225.96,305.83,0,0.0,1,2.6,0,2,0,0,4,14,1,0.07,0,Afternoon,Medium,1
CUST04743,Male,24,Amravati,Phone_Call,None,,0,10,135,36,Pedicure,4,1,0,873.73,623.17,8737.3,0,0.0,1,4.8,1,0,0,0,8,3,3,1.0,1,Morning,Low,0
CUST04744,Male,28,Amravati,AI_Calling,None,,0,5,118,37,Waxing,1,1,1,1336.95,990.19,6684.75,0,0.0,1,3.9,2,1,1,1,3,5,4,0.8,0,No_Preference,High,1
CUST04745,Male,28,Aurangabad,Referral,None,,0,28,222,8,Threading,5,0,4,374.47,523.85,10485.16,0,0.0,0,3.7,0,1,1,0,2,6,3,0.5,0,Morning,Low-Medium,1
CUST04746,Male,21,Aurangabad,Walk_In,None,,0,2,253,47,Manicure,2,0,1,362.47,257.34,724.94,2,565.57,1,4.3,0,4,0,1,4,7,0,0.0,0,Morning,High,1
CUST04747,Female,41,Akola,Walk_In,Gold,11.0,1,21,94,21,Hair_Color,2,0,1,1112.9,1125.5,23370.9,0,0.0,0,1.7,2,0,0,0,1,7,3,0.43,0,Weekend,High,1
CUST04748,Female,42,Mumbai,WhatsApp,None,,0,25,157,50,Threading,4,1,1,1522.04,1589.54,38051.0,1,240.71,1,3.9,2,0,2,0,0,7,3,0.43,1,Evening,High,1
CUST04749,Male,35,Aurangabad,Walk_In,None,,0,1,215,7,Keratin,4,0,0,866.32,673.36,866.32,1,773.65,1,4.8,1,4,0,1,9,5,4,0.8,0,Evening,Low-Medium,0
CUST04750,Female,41,Akola,AI_Calling,Platinum,5.0,1,1,294,37,Haircut,1,1,1,618.6,890.41,618.6,4,411.83,1,4.1,1,1,0,2,5,7,6,0.86,0,Afternoon,Medium,1
CUST04751,Male,43,Mumbai,AI_Calling,None,,0,7,110,26,Facial,5,0,0,868.29,1260.72,6078.03,0,0.0,1,3.9,0,3,0,1,1,3,3,1.0,0,Morning,Low-Medium,0
CUST04752,Female,25,Aurangabad,Phone_Call,None,,0,23,30,16,Blowout,3,1,1,1087.0,1322.1,25001.0,2,642.39,0,2.8,1,3,0,1,8,8,5,0.62,2,Evening,Low,0
CUST04753,Male,34,Aurangabad,Referral,Gold,9.0,1,20,51,42,Blowout,1,0,0,289.97,313.56,5799.4,0,0.0,1,3.8,1,3,0,1,4,7,1,0.14,1,Evening,Low,0
CUST04754,Female,22,Amravati,Referral,None,,0,13,2,7,Haircut,1,0,1,972.99,1056.89,12648.87,0,0.0,1,4.6,0,2,1,0,4,6,1,0.17,0,No_Preference,Low,0
CUST04755,Female,53,Aurangabad,AI_Calling,Silver,8.0,1,12,174,35,Waxing,5,0,0,150.0,157.46,1800.0,0,0.0,1,3.2,1,1,0,1,1,5,5,1.0,2,Afternoon,Low,0
CUST04756,Female,27,Latur,WhatsApp,Gold,12.0,1,8,127,63,Haircut,2,1,0,601.47,544.22,4811.76,3,793.12,0,3.2,0,2,2,1,4,3,3,1.0,1,Morning,Low,0
CUST04757,Female,33,Akola,Online_App,Gold,1.0,1,13,16,39,Massage,5,1,1,581.64,725.32,7561.32,2,251.05,0,3.8,0,1,1,0,3,8,1,0.12,0,No_Preference,Low,0
CUST04758,Female,41,Aurangabad,AI_Calling,Gold,10.0,1,33,0,19,Pedicure,1,0,2,491.1,417.85,16206.3,0,0.0,1,3.6,3,1,1,0,6,8,3,0.38,0,Afternoon,Low-Medium,0
CUST04759,Male,32,Mumbai,Walk_In,Silver,3.0,1,1,30,45,Waxing,1,1,2,851.22,1096.33,851.22,1,303.33,0,3.5,0,0,0,0,4,10,3,0.3,1,Weekend,Medium,1
CUST04760,Female,42,Nagpur,WhatsApp,None,,0,7,144,13,Waxing,3,0,0,150.0,199.86,1050.0,1,177.43,0,1.8,1,2,0,0,7,9,1,0.11,0,Evening,High,1
CUST04761,Male,41,Latur,Online_App,Silver,7.0,1,1,84,65,Keratin,1,1,0,474.91,391.27,474.91,1,293.01,0,3.8,2,1,1,0,4,0,0,0.0,0,No_Preference,High,1
CUST04762,Female,28,Kolhapur,AI_Calling,Silver,8.0,1,1,93,14,Waxing,4,0,1,1206.7,1191.48,1206.7,1,508.77,0,3.4,1,2,0,1,4,9,1,0.11,0,Afternoon,High,1
CUST04763,Female,31,Mumbai,Online_App,Gold,2.0,1,1,136,29,Facial,2,1,0,808.15,952.06,808.15,0,0.0,1,3.6,0,0,0,0,3,6,2,0.33,1,Morning,Low-Medium,0
CUST04764,Male,44,Nagpur,Phone_Call,Platinum,3.0,1,5,236,7,Keratin,2,0,1,753.21,591.73,3766.05,2,379.23,0,3.8,1,2,2,2,2,5,2,0.4,1,Morning,Low-Medium,0
CUST04765,Male,31,Akola,Online_App,Silver,10.0,1,1,189,23,Hair_Color,4,1,0,312.65,416.33,312.65,2,53.48,1,3.6,0,3,1,1,2,13,0,0.0,0,No_Preference,High,1
CUST04766,Female,37,Solapur,AI_Calling,Platinum,2.0,1,8,181,62,Manicure,3,0,0,1213.42,825.2,9707.36,0,0.0,1,4.2,0,1,0,1,15,7,5,0.71,0,No_Preference,Low,0
CUST04767,Female,33,Mumbai,Walk_In,Gold,2.0,1,14,118,35,Threading,4,1,1,1330.06,1161.99,18620.84,0,0.0,0,2.5,0,1,3,0,7,6,3,0.5,1,Afternoon,Medium,0
CUST04768,Female,28,Pune,Referral,Gold,12.0,1,5,199,47,Hair_Color,4,1,0,203.98,246.09,1019.9,0,0.0,0,3.9,0,0,0,1,1,6,3,0.5,1,Morning,Low,0
CUST04769,Female,26,Amravati,Referral,Silver,6.0,1,9,126,41,Massage,4,0,0,937.66,957.92,8438.94,1,279.06,1,4.6,3,0,2,1,8,3,3,1.0,1,Afternoon,Medium,1
CUST04770,Female,24,Aurangabad,Walk_In,None,,0,4,63,78,Manicure,4,1,1,150.0,141.08,600.0,1,426.64,0,4.7,3,2,0,1,8,7,2,0.29,0,Afternoon,High,1
CUST04771,Male,25,Nagpur,WhatsApp,None,,0,5,0,36,Massage,4,1,2,970.77,1152.49,4853.85,0,0.0,1,2.5,1,0,1,1,1,3,2,0.67,0,No_Preference,High,1
CUST04772,Female,27,Akola,WhatsApp,None,,0,6,0,36,Hair_Color,4,1,1,173.5,146.78,1041.0,0,0.0,1,4.3,0,0,1,0,4,7,0,0.0,0,No_Preference,High,1
CUST04773,Female,31,Mumbai,Walk_In,Gold,1.0,1,4,89,37,Haircut,5,1,0,298.09,327.3,1192.36,1,279.89,0,3.1,0,3,0,2,1,5,4,0.8,1,Afternoon,Low,0
CUST04774,Female,18,Nashik,Walk_In,Silver,8.0,1,2,197,57,Massage,4,1,4,776.91,623.98,1553.82,0,0.0,0,3.3,0,1,4,0,5,4,4,1.0,1,Evening,High,1
CUST04775,Female,21,Latur,Social_Media,Silver,10.0,1,5,230,38,Detan,3,0,2,596.64,562.24,2983.2,1,465.88,0,3.2,0,2,0,0,2,8,3,0.38,0,Afternoon,Medium,0
CUST04776,Female,20,Mumbai,Social_Media,Platinum,8.0,1,2,19,16,Manicure,2,1,1,1131.28,691.34,2262.56,0,0.0,0,2.9,0,4,1,0,0,10,5,0.5,0,Weekend,Low-Medium,0
CUST04777,Female,31,Nagpur,Walk_In,Silver,12.0,1,7,36,12,Facial,5,0,0,634.56,684.3,4441.92,1,521.89,0,1.6,0,2,1,1,3,4,0,0.0,1,Evening,High,1
CUST04778,Female,32,Amravati,Walk_In,Silver,10.0,1,5,0,7,Threading,5,1,1,1364.23,1358.23,6821.15,2,309.29,0,4.2,0,1,0,0,7,5,2,0.4,1,Afternoon,Low,0
CUST04779,Male,47,Kolhapur,Referral,Silver,6.0,1,17,134,7,Keratin,5,1,3,868.47,1114.17,14763.99,0,0.0,1,3.8,1,1,1,0,0,4,3,0.75,0,Evening,Low,1
CUST04780,Female,24,Kolhapur,Referral,Silver,6.0,1,30,91,45,Pedicure,5,0,2,981.82,1025.5,29454.6,0,0.0,0,4.1,2,1,2,0,6,4,0,0.0,0,Morning,High,1
CUST04781,Female,41,Solapur,Walk_In,Platinum,7.0,1,1,127,21,Hair_Color,4,1,4,792.21,944.55,792.21,2,724.51,1,3.5,0,1,2,1,1,6,3,0.5,1,Afternoon,High,1
CUST04782,Female,39,Amravati,AI_Calling,Silver,10.0,1,2,67,7,Pedicure,5,1,2,772.06,772.68,1544.12,0,0.0,0,4.4,0,0,1,0,0,5,1,0.2,0,Morning,Medium,1
CUST04783,Female,24,Pune,Social_Media,Silver,3.0,1,2,17,36,Manicure,3,1,0,483.01,625.85,966.02,0,0.0,0,1.7,0,2,4,0,6,5,3,0.6,1,Weekend,High,1
CUST04784,Female,41,Nagpur,Online_App,Silver,1.0,1,8,60,24,Cleanup,2,0,2,624.53,847.21,4996.24,1,470.64,0,4.5,0,3,0,0,8,10,4,0.4,1,Weekend,Low,0
CUST04785,Female,51,Nashik,WhatsApp,Platinum,8.0,1,1,128,40,Hair_Color,5,0,1,1092.95,1335.64,1092.95,1,86.27,0,4.0,2,1,1,0,6,3,0,0.0,0,Weekend,High,1
CUST04786,Female,24,Amravati,Phone_Call,None,,0,9,62,19,Threading,1,1,0,730.39,446.53,6573.51,0,0.0,0,3.4,1,6,0,0,5,7,1,0.14,0,No_Preference,Low,0
CUST04787,Female,38,Latur,Phone_Call,None,,0,1,31,24,Massage,5,1,2,162.66,150.4,162.66,0,0.0,1,2.9,1,0,0,0,8,7,4,0.57,1,No_Preference,High,1
CUST04788,Male,48,Latur,Referral,Gold,3.0,1,8,210,62,Hair_Color,2,0,1,1450.25,1916.9,11602.0,0,0.0,0,3.3,1,4,1,0,0,8,1,0.12,0,Weekend,Low-Medium,0
CUST04789,Female,40,Amravati,Social_Media,Gold,2.0,1,7,142,43,Keratin,5,0,0,623.18,552.88,4362.26,2,552.15,1,3.0,0,0,0,0,3,4,1,0.25,0,Afternoon,Medium,1
CUST04790,Female,26,Aurangabad,Walk_In,None,,0,5,136,21,Manicure,1,1,0,915.86,707.91,4579.3,0,0.0,1,4.2,0,3,3,0,6,5,2,0.4,1,Weekend,Low-Medium,0
CUST04791,Female,56,Latur,Online_App,None,,0,1,28,36,Pedicure,3,1,1,150.0,183.67,150.0,0,0.0,1,5.0,0,1,1,0,4,4,2,0.5,1,No_Preference,Medium,0
CUST04792,Male,46,Latur,Phone_Call,Gold,5.0,1,3,22,31,Cleanup,2,0,0,606.24,546.33,1818.72,0,0.0,1,3.1,0,3,0,0,3,6,1,0.17,0,Evening,Low,0
CUST04793,Female,25,Nagpur,Phone_Call,Silver,8.0,1,3,102,26,Cleanup,2,1,3,688.09,522.21,2064.27,0,0.0,0,3.7,0,2,0,3,3,4,4,1.0,1,Afternoon,Medium,1
CUST04794,Female,32,Nashik,WhatsApp,Silver,3.0,1,4,0,25,Detan,1,1,0,763.01,1022.99,3052.04,1,357.61,1,3.9,1,2,2,0,6,6,3,0.5,1,Weekend,Medium,1
CUST04795,Female,40,Solapur,Phone_Call,None,,0,12,53,16,Waxing,5,0,2,655.43,857.86,7865.16,3,309.5,0,2.2,0,0,1,0,2,5,4,0.8,0,Weekend,Medium,1
CUST04796,Female,33,Kolhapur,AI_Calling,None,,0,3,85,44,Facial,5,0,2,344.96,264.21,1034.88,1,100.91,0,2.4,0,1,0,1,3,7,5,0.71,2,Morning,Medium,1
