customer_id,gender,age,city,booking_source,membership_type,membership_duration_months,loyalty_member,total_visits,days_since_last_visit,avg_visit_gap_days,preferred_service,num_services_used,has_preferred_employee,employee_change_count,avg_spend_per_visit,last_visit_spend,total_spend,products_purchased,product_spend,feedback_given,avg_rating,num_complaints,offers_redeemed,appointments_cancelled,appointments_no_show,avg_advance_booking_days,sms_sent,sms_responses,sms_response_rate,referrals_made,visit_time_preference,churn_risk_category,churn
CUST03485,Female,22,Solapur,Walk-in,Silver,4,0,10,248,36,Hair_Color,6,1,0,823.66,675.21,7173.76,3,2192.18,1,4.9,0,1,2,1,1,18,6,0.33,2,No_Preference,Medium,0
CUST03486,Female,47,Akola,Walk-in,Silver,7,0,2,426,180,Haircut,5,1,1,588.95,626.19,1152.13,5,2016.72,1,4.9,1,0,4,1,5,17,13,0.76,5,Evening,High,1
CUST03487,Male,60,Solapur,Website,Gold,14,1,14,232,26,Haircut,5,0,2,1345.85,1640.38,21504.17,4,1583.82,1,2.9,1,1,4,1,2,8,0,0,1,Morning,Medium,1
CUST03488,Male,25,Mumbai,Walk-in,Silver,9,0,3,311,121,Facial,1,1,2,430.35,393.6,1222.07,2,1378.52,0,4.6,0,1,2,2,8,10,10,1,2,Morning,Medium,0
CUST03489,Male,59,Akola,Walk-in,Silver,1,0,10,274,36,Facial,3,0,4,339.31,336.12,3203.85,5,1911.77,1,4,0,6,3,0,11,13,3,0.23,2,Afternoon,Medium,1
CUST03490,Female,29,Kolhapur,Website,Silver,17,1,5,342,73,Haircut,2,0,4,796.56,864.02,3562.52,0,0,1,3.5,1,6,3,1,0,3,2,0.67,2,Afternoon,High,1
CUST03491,Male,59,Latur,Walk-in,Silver,7,0,10,357,36,Detan,2,0,1,440.08,581.68,4474.66,0,0,1,4.2,0,7,1,1,8,13,7,0.54,4,Afternoon,Medium,0
CUST03492,Female,30,Nagpur,AI Calling,Silver,20,1,14,215,26,Cleanup,4,1,2,432.16,491.84,6115.62,0,0,1,5,1,6,1,0,12,9,2,0.22,5,Weekend,Low,0
CUST03493,Female,43,Nashik,Website,Silver,10,0,9,287,40,Blowout,7,0,0,539.96,700.86,4693.75,5,3600.62,1,4.4,1,2,2,0,6,1,0,0,4,No_Preference,Medium,0
CUST03494,Female,35,Solapur,Walk-in,Silver,21,1,3,151,121,Detan,4,1,1,627.73,609.29,2105.8,2,1301.48,1,3.3,2,4,1,2,4,12,2,0.17,1,Evening,Medium,0
CUST03495,Female,59,Nagpur,Walk-in,Silver,1,0,9,463,40,Threading,4,0,4,676.35,751.68,5346,5,2825.95,0,4.6,1,4,4,2,5,17,11,0.65,4,Afternoon,High,1
CUST03496,Male,37,Pune,AI Calling,Silver,18,1,9,304,40,Hair_Color,2,1,4,855,987.95,8667.35,3,1066.88,1,4.7,1,3,1,0,8,8,5,0.62,4,No_Preference,Medium,0
CUST03497,Female,33,Kolhapur,AI Calling,Gold,27,1,12,491,30,Threading,6,1,4,1483.15,1987.43,17326.29,0,0,0,3.5,0,7,1,2,0,14,12,0.86,2,Evening,High,1
CUST03498,Female,54,Nagpur,AI Calling,Platinum,53,1,56,313,7,Cleanup,5,1,3,1920.39,2428.94,95795.65,1,481.94,0,4.7,0,1,0,0,0,7,1,0.14,0,Morning,Medium,1
CUST03499,Male,20,Latur,Website,Gold,16,1,18,333,20,Hair_Color,5,0,2,1166.31,935.8,21393.86,5,1072.17,0,2.8,2,0,4,2,9,1,0,0,5,Morning,High,1
CUST03500,Female,44,Kolhapur,Website,Gold,12,0,8,396,45,Detan,6,1,3,1137.21,1331.26,9588.54,1,431.37,1,3,1,4,0,2,9,3,3,1,5,No_Preference,High,1
CUST03501,Male,32,Latur,Website,Platinum,26,1,59,429,7,Massage,7,1,1,1080.54,795.8,59532.43,2,1097.55,0,3,2,2,0,0,8,19,13,0.68,5,No_Preference,High,1
CUST03502,Female,51,Nagpur,Walk-in,Silver,2,0,1,240,180,Massage,7,0,3,892.01,1244.76,982.2,5,3488.51,0,3.4,1,1,1,2,2,10,4,0.4,5,Morning,Medium,0
CUST03503,Female,62,Kolhapur,Walk-in,Silver,7,0,2,339,180,Massage,1,0,2,787.22,776.43,1343.57,1,390.66,1,5,0,1,2,0,5,13,4,0.31,4,Evening,Medium,1
CUST03504,Male,39,Nashik,AI Calling,Silver,10,0,4,339,91,Detan,4,1,1,351.74,410.76,1343.12,0,0,1,3.9,0,7,4,2,5,11,1,0.09,5,Weekend,Medium,1
CUST03505,Female,57,Nashik,Walk-in,Silver,17,1,7,493,52,Facial,5,1,2,482.43,401.08,3759.84,5,2482.29,1,4.2,1,4,4,1,7,1,0,0,4,Morning,High,1
CUST03506,Female,40,Latur,Walk-in,Gold,33,1,7,355,52,Threading,4,0,2,639.29,797.38,4713.53,4,1826.78,1,3.3,1,0,0,1,7,2,0,0,2,Weekend,Medium,0
CUST03507,Female,21,Latur,Walk-in,Silver,5,0,10,155,36,Hair_Color,2,1,0,489.25,580.54,4487.09,1,374.1,1,4.7,1,4,4,2,7,12,9,0.75,2,No_Preference,Medium,0
CUST03508,Female,58,Mumbai,Website,Platinum,45,1,37,292,9,Manicure,3,1,0,2112.88,1996.92,77103.36,3,747.19,1,4.9,1,2,2,0,8,4,2,0.5,4,Afternoon,Medium,0
CUST03509,Female,40,Nashik,Walk-in,Silver,4,0,3,392,121,Cleanup,4,0,0,559.29,532.43,1561.1,3,1913.6,1,4.3,1,6,1,2,9,12,9,0.75,2,Weekend,Medium,1
CUST03510,Male,26,Nashik,Walk-in,Platinum,35,1,35,153,10,Facial,7,1,4,2312.96,2721.91,80311.61,2,661.08,1,4.7,1,2,2,1,4,14,2,0.14,0,Morning,Low,0
CUST03511,Male,41,Solapur,AI Calling,Platinum,52,1,51,450,7,Detan,1,1,3,1398.43,1339.34,78540.35,2,981.84,1,4.4,1,5,0,1,7,17,14,0.82,2,Weekend,High,1
CUST03512,Male,38,Aurangabad,Website,Platinum,31,1,15,241,24,Blowout,3,1,0,1691.11,2308.03,21946.31,0,0,0,4.8,1,4,4,0,2,1,0,0,4,Morning,Medium,1
CUST03513,Female,58,Akola,AI Calling,Gold,29,1,15,322,24,Hair_Color,3,1,1,1442.3,1337.47,19983.9,1,778.83,0,2.8,2,1,2,0,9,15,6,0.4,4,Weekend,High,1
CUST03514,Female,33,Solapur,Walk-in,Silver,18,1,3,234,121,Massage,5,1,4,763.73,677.33,1969.06,0,0,1,4.9,0,2,2,0,11,1,0,0,3,Afternoon,Low,0
CUST03515,Female,42,Latur,Website,Gold,16,1,20,274,18,Pedicure,3,0,0,910.83,1122.69,20902.15,4,2522.25,0,3.3,2,5,3,0,3,9,1,0.11,0,Afternoon,Medium,0
CUST03516,Female,43,Amravati,Website,Silver,16,1,7,489,52,Threading,1,0,3,844.3,652.64,5306.09,0,0,1,2.9,3,6,3,0,8,9,0,0,1,Weekend,High,1
CUST03517,Male,62,Akola,Website,Platinum,50,1,37,457,9,Cleanup,7,0,4,2203.56,2410.71,76192.48,0,0,1,4.8,1,5,2,2,0,6,1,0.17,3,No_Preference,High,1
CUST03518,Female,26,Amravati,Walk-in,Silver,23,1,5,443,73,Waxing,5,1,4,586.11,666.06,3241.08,4,631.23,1,3.3,1,7,4,0,12,6,3,0.5,1,No_Preference,High,1
CUST03519,Male,32,Pune,Website,Silver,20,1,11,457,33,Haircut,6,1,1,779.66,713.85,8605.96,2,1089.38,1,2.8,2,0,2,2,4,8,0,0,4,Weekend,High,1
CUST03520,Male,56,Latur,Walk-in,Platinum,43,1,30,394,12,Pedicure,3,1,2,1502.54,2052.04,51084.96,0,0,1,4.1,1,0,2,2,11,7,5,0.71,5,Afternoon,High,1
CUST03521,Male,50,Nagpur,AI Calling,Silver,9,0,12,318,30,Manicure,3,1,1,461.87,457.83,5692.44,1,174.41,0,4.2,0,2,3,1,9,18,16,0.89,1,Weekend,Medium,0
CUST03522,Female,18,Aurangabad,Walk-in,Silver,16,1,14,295,26,Blowout,6,0,3,457.13,409.62,6826.01,1,302.68,0,3.7,0,1,0,2,8,6,2,0.33,1,Morning,Medium,0
CUST03523,Male,22,Amravati,AI Calling,Silver,5,0,5,489,73,Massage,7,1,3,410.31,483.78,2123.62,0,0,0,2.8,3,5,1,1,9,16,4,0.25,4,No_Preference,High,1
CUST03524,Male,26,Akola,Website,Gold,9,0,16,279,22,Hair_Color,1,1,3,1139.96,1373.49,19538.2,4,1770.69,1,4.6,1,0,1,0,12,15,14,0.93,5,No_Preference,Medium,1
CUST03525,Male,61,Latur,Walk-in,Gold,31,1,23,397,15,Cleanup,7,1,4,995.37,994.22,21303.05,0,0,1,3.9,0,1,0,0,12,12,12,1,1,Morning,Medium,0
CUST03526,Male,23,Solapur,Website,Gold,24,1,13,275,28,Waxing,6,1,3,1259.32,1041.38,15547.56,2,631.77,0,4.1,0,6,1,1,11,8,2,0.25,5,Weekend,Medium,0
CUST03527,Female,45,Mumbai,AI Calling,Platinum,23,1,29,219,12,Hair_Color,5,1,1,2342.39,2675.65,70033.17,1,565.24,1,2.5,2,0,0,1,8,6,5,0.83,2,Weekend,Medium,0
CUST03528,Female,62,Kolhapur,Website,Silver,7,0,8,239,45,Blowout,5,0,4,378.77,331.09,3357.83,1,293.3,1,4.2,1,2,4,0,7,19,4,0.21,5,No_Preference,Medium,1
CUST03529,Female,43,Nashik,Walk-in,Gold,24,1,27,295,13,Blowout,7,1,1,792.55,678.25,19657.4,4,1150.53,1,3.6,1,0,3,2,9,17,5,0.29,4,Weekend,Medium,0
CUST03530,Female,45,Aurangabad,Walk-in,Gold,30,1,15,417,24,Cleanup,6,0,0,1360.42,1502.62,23204.32,1,250.43,1,2.9,2,1,4,1,7,5,2,0.4,5,Weekend,High,1
CUST03531,Male,57,Aurangabad,Walk-in,Gold,16,1,15,148,24,Blowout,7,1,0,1429.78,1987.7,21108.95,5,2356.68,0,2.8,3,5,4,2,11,18,18,1,4,Weekend,Medium,0
CUST03532,Female,32,Nashik,AI Calling,Silver,17,1,2,414,180,Haircut,7,1,0,529.3,627.15,942.68,5,2021.85,1,3.4,1,1,1,0,1,15,4,0.27,1,No_Preference,High,1
CUST03533,Male,23,Nashik,Website,Silver,17,1,4,371,91,Haircut,3,1,1,378.09,479.1,1681.11,5,1286.44,1,4,1,2,1,0,2,1,1,1,5,No_Preference,Medium,0
CUST03534,Male,44,Nashik,Website,Silver,23,1,10,318,36,Cleanup,6,0,2,868.11,1040.99,9795.17,0,0,0,3.1,2,7,1,1,7,6,1,0.17,2,Weekend,High,1
CUST03535,Male,55,Mumbai,AI Calling,Silver,17,1,1,159,180,Facial,1,1,1,354.75,340.82,389.11,3,751.04,1,2.5,3,2,0,2,0,4,1,0.25,5,Evening,Medium,1
CUST03536,Male,21,Pune,Walk-in,Silver,4,0,10,306,36,Cleanup,6,1,0,784.34,1046.92,7690.59,5,1999.82,0,3.6,0,0,0,2,6,13,0,0,4,Evening,Medium,0
CUST03537,Male,28,Mumbai,Walk-in,Silver,22,1,12,242,30,Keratin,2,0,2,816.56,1033.81,11101.99,5,2923.35,1,3,2,0,4,0,4,17,14,0.82,0,Morning,Medium,0
CUST03538,Male,38,Solapur,Website,Silver,2,0,9,499,40,Keratin,1,1,4,854.2,1011.09,7300.77,0,0,1,3.3,1,5,4,2,7,2,1,0.5,1,No_Preference,High,1
CUST03539,Female,47,Pune,AI Calling,Silver,10,0,10,417,36,Haircut,3,0,3,576.31,621.8,5051.76,3,1094.49,0,2.8,3,5,2,0,10,18,11,0.61,0,Weekend,High,1
CUST03540,Male,35,Kolhapur,AI Calling,Gold,30,1,22,493,16,Cleanup,3,1,2,1252.11,1193.55,26254.47,3,920.48,1,2.7,3,3,0,0,5,11,0,0,4,No_Preference,High,1
CUST03541,Male,52,Nashik,Walk-in,Platinum,45,1,21,329,17,Massage,2,0,0,1690.11,1714.98,34062.41,3,1131.43,1,2.8,2,7,1,1,3,1,0,0,4,Evening,High,1
CUST03542,Female,20,Mumbai,AI Calling,Silver,10,0,13,142,28,Detan,2,1,2,623.13,571.63,8832.41,5,2017.98,0,3.9,0,3,3,1,13,7,1,0.14,2,No_Preference,Low,0
CUST03543,Male,29,Nagpur,Walk-in,Gold,18,1,7,222,52,Threading,5,1,3,1482.9,1993.16,11050.14,0,0,1,2.8,2,1,0,1,0,9,2,0.22,2,Evening,Medium,1
CUST03544,Male,44,Solapur,Website,Platinum,50,1,56,310,7,Waxing,6,1,4,1303.41,1212.25,75643.78,2,804.71,1,2.6,2,5,4,0,8,4,0,0,5,Morning,High,1
CUST03545,Female,47,Kolhapur,Website,Gold,19,1,7,453,52,Haircut,3,0,1,1494.85,2027.46,9498.63,1,751.18,1,4.1,1,2,4,2,8,16,14,0.88,4,Evening,High,1
CUST03546,Male,38,Kolhapur,Walk-in,Platinum,24,1,44,236,8,Pedicure,5,1,2,1963.97,1983.98,94190.28,0,0,1,2.9,3,4,4,0,10,12,7,0.58,5,Afternoon,High,1
CUST03547,Male,55,Akola,Walk-in,Silver,21,1,5,152,73,Facial,7,0,0,794.33,1021.68,3414.03,5,902.1,1,2.6,1,6,1,0,1,10,1,0.1,5,Evening,Medium,1
CUST03548,Female,38,Akola,AI Calling,Platinum,58,1,32,371,11,Massage,3,1,3,2237.61,1960.19,65572.28,3,1951.78,1,4.5,1,1,4,1,8,19,8,0.42,5,No_Preference,Medium,1
CUST03549,Male,55,Kolhapur,Walk-in,Silver,8,0,3,426,121,Manicure,1,1,2,817.91,1125.13,2489.77,0,0,0,3.4,2,7,2,0,7,14,11,0.79,2,Afternoon,High,1
CUST03550,Female,57,Pune,AI Calling,Silver,11,0,1,297,180,Detan,4,1,2,567.31,753.37,563.22,4,2302.66,1,4,0,1,0,0,1,13,1,0.08,3,Afternoon,Medium,0
CUST03551,Female,32,Latur,Walk-in,Platinum,57,1,57,299,7,Keratin,5,1,2,1699.56,2021.67,102411.75,5,2710.55,1,2.8,3,0,3,1,10,15,4,0.27,5,Evening,High,1
CUST03552,Male,35,Solapur,Walk-in,Platinum,23,1,45,500,8,Haircut,7,0,0,1951.56,2621.96,95540.85,5,3498.88,1,3.5,1,2,2,1,1,1,1,1,3,Afternoon,High,1
CUST03553,Female,46,Akola,Website,Silver,7,0,6,336,60,Detan,5,1,2,899.24,1020.63,5986.21,4,2522.88,0,3.6,1,1,1,0,9,10,1,0.1,5,Morning,Medium,1
CUST03554,Female,55,Aurangabad,Walk-in,Platinum,33,1,21,431,17,Hair_Color,5,0,2,1214.84,862.62,29069.66,0,0,1,4.6,0,1,4,0,3,17,17,1,0,Afternoon,Medium,0
CUST03555,Male,38,Nashik,AI Calling,Silver,12,0,5,307,73,Threading,6,1,4,883.75,774.13,4489.51,3,2050.72,1,4,0,5,1,1,4,1,1,1,5,Evening,Medium,0
CUST03556,Female,34,Solapur,Website,Gold,10,0,28,366,13,Massage,4,0,0,1095.2,835.17,31406.47,1,468.32,0,5,1,6,1,2,1,15,7,0.47,3,Weekend,Medium,0
CUST03557,Male,58,Kolhapur,AI Calling,Silver,6,0,10,404,36,Detan,4,1,2,825.61,615.89,8406.34,1,362.25,0,3,1,1,0,1,8,6,2,0.33,1,No_Preference,High,1
CUST03558,Female,35,Kolhapur,AI Calling,Silver,12,0,12,216,30,Blowout,2,0,3,455.11,468.51,6110.53,4,1677.39,0,2.6,1,0,1,2,13,12,2,0.17,1,Evening,Medium,0
CUST03559,Male,54,Nagpur,Walk-in,Gold,23,1,12,296,30,Manicure,3,1,1,797.79,1104.07,10355.85,3,2313.53,1,4,1,6,4,2,1,18,17,0.94,3,No_Preference,Medium,0
CUST03560,Female,55,Latur,Website,Silver,13,1,14,312,26,Massage,7,1,1,512.4,499.96,7167.88,0,0,1,3.6,1,3,0,2,0,3,0,0,3,Weekend,Medium,0
CUST03561,Male,29,Nashik,Website,Silver,17,1,13,263,28,Hair_Color,1,1,4,790.55,1088.75,10844.98,5,3784.88,0,4.7,1,0,0,0,1,9,0,0,0,Morning,Medium,0
CUST03562,Female,28,Aurangabad,Website,Silver,9,0,10,360,36,Keratin,5,1,0,885.64,1172.29,8337.96,5,3816.3,0,4.5,0,6,4,2,7,3,3,1,2,Weekend,Medium,0
CUST03563,Male,37,Amravati,Website,Silver,20,1,1,406,180,Threading,2,0,3,428.11,352.38,385.25,4,975.14,1,4.5,1,2,1,2,0,19,11,0.58,0,Morning,High,1
CUST03564,Female,26,Akola,Walk-in,Gold,35,1,22,480,16,Hair_Color,5,1,0,678.47,894.53,12899.15,1,405.94,1,4.1,1,1,0,1,6,7,5,0.71,2,Afternoon,High,1
CUST03565,Female,18,Nagpur,Website,Silver,17,1,12,398,30,Hair_Color,3,1,1,747,657.54,8734.73,0,0,0,3.9,0,7,4,1,13,17,5,0.29,2,Weekend,High,1
CUST03566,Female,20,Kolhapur,Walk-in,Gold,9,0,12,171,30,Massage,4,1,3,996.11,733.89,11495.79,1,771.54,1,3.2,1,6,4,0,12,13,3,0.23,2,Weekend,Medium,0
CUST03567,Female,38,Latur,Website,Silver,19,1,13,225,28,Massage,6,1,1,385.9,302.56,5405.95,3,908.13,1,2.9,3,0,2,1,13,8,7,0.88,0,No_Preference,Medium,0
CUST03568,Female,40,Pune,Website,Silver,8,0,3,481,121,Haircut,3,0,1,491.44,521.67,1475.81,5,930.26,1,3.4,1,6,2,2,10,1,0,0,5,Morning,High,1
CUST03569,Female,26,Nagpur,Walk-in,Silver,8,0,14,305,26,Blowout,3,0,0,400.61,455.34,5055.17,4,2319.23,1,3.3,2,0,1,2,11,7,0,0,0,No_Preference,High,1
CUST03570,Female,36,Latur,AI Calling,Gold,25,1,9,340,40,Keratin,7,0,2,1011.46,725.72,8005.53,2,395.18,0,3.2,2,0,4,0,1,4,0,0,5,Afternoon,High,1
CUST03571,Male,62,Solapur,Walk-in,Silver,7,0,4,297,91,Blowout,7,0,4,796.34,949.62,2783.55,3,850.85,1,5,0,0,3,1,10,5,5,1,5,Weekend,Medium,1
CUST03572,Female,36,Solapur,Walk-in,Silver,6,0,4,274,91,Cleanup,3,1,3,759.05,570.56,2597.01,4,1720.15,1,2.9,1,0,3,0,5,11,10,0.91,3,Morning,Medium,0
CUST03573,Female,40,Mumbai,AI Calling,Silver,16,1,7,343,52,Haircut,2,1,4,755.05,872.18,4610.88,2,1028.44,1,2.5,3,7,4,0,12,5,4,0.8,1,Afternoon,High,1
CUST03574,Female,44,Nagpur,Walk-in,Platinum,39,1,18,447,20,Massage,3,0,3,976.45,724.34,18914.47,3,1362.49,1,2.7,2,1,2,2,6,8,3,0.38,1,No_Preference,High,1
CUST03575,Female,44,Solapur,AI Calling,Silver,3,0,10,465,36,Massage,3,1,1,844.19,767.77,9134.49,5,3450.43,0,4.3,0,7,1,1,3,10,7,0.7,1,Evening,High,1
CUST03576,Male,56,Kolhapur,Website,Gold,11,0,22,237,16,Detan,7,0,3,615.76,812.06,12957.44,3,1203.7,1,3.3,2,5,2,0,8,18,16,0.89,4,No_Preference,Medium,0
CUST03577,Male,53,Solapur,AI Calling,Silver,10,0,6,322,60,Blowout,3,0,3,843.6,1157.49,4352.46,0,0,0,4.4,0,4,3,2,12,14,11,0.79,5,Morning,Medium,0
CUST03578,Female,29,Latur,Website,Silver,19,1,1,330,180,Facial,1,1,0,599.53,441.64,532.77,1,475.59,0,4.9,0,7,0,1,3,7,5,0.71,3,Morning,Medium,1
CUST03579,Female,44,Amravati,AI Calling,Silver,2,0,8,483,45,Haircut,2,1,4,470.23,600.14,3770.24,0,0,0,3.2,2,3,2,2,12,16,1,0.06,2,No_Preference,High,1
CUST03580,Female,51,Akola,Website,Silver,9,0,12,281,30,Facial,2,1,4,689.15,772.2,9453.25,0,0,0,3.1,3,4,4,1,10,14,11,0.79,1,Weekend,High,1
CUST03581,Female,50,Kolhapur,AI Calling,Gold,19,1,24,175,15,Massage,1,0,3,860.41,1165.1,18310.76,4,2997.8,0,3.5,0,5,2,2,10,16,5,0.31,2,No_Preference,Medium,0
CUST03582,Female,45,Nashik,AI Calling,Platinum,34,1,41,287,8,Hair_Color,7,0,2,1846.43,1793.89,67852.66,5,2282.87,1,2.7,3,1,1,2,9,8,5,0.62,1,Weekend,High,1
CUST03583,Male,48,Latur,Website,Silver,18,1,3,390,121,Hair_Color,2,1,2,532.49,628.26,1551.87,1,225.4,1,4.3,1,3,3,1,8,16,7,0.44,2,Weekend,High,1
CUST03584,Female,49,Amravati,AI Calling,Silver,23,1,13,310,28,Waxing,7,0,4,609.38,462.64,8196.61,2,1077.69,0,3,1,2,1,1,1,13,12,0.92,4,No_Preference,Medium,1
CUST03585,Female,37,Solapur,Website,Silver,1,0,9,249,40,Manicure,5,1,3,366.95,334.66,3195.47,4,1815.1,1,4.2,0,3,0,1,13,11,11,1,3,Evening,Medium,1
CUST03586,Male,57,Aurangabad,Website,Silver,12,0,2,185,180,Waxing,2,1,4,660.08,676.67,1370.1,3,1575.74,1,3.6,0,6,3,0,5,7,7,1,5,No_Preference,Medium,1
CUST03587,Female,52,Mumbai,Walk-in,Silver,5,0,8,494,45,Cleanup,2,1,0,578.64,580.24,4025.33,0,0,0,3.7,1,1,2,1,0,13,6,0.46,3,Weekend,High,1
CUST03588,Female,48,Amravati,AI Calling,Platinum,46,1,35,145,10,Blowout,3,1,1,1571.55,1953.26,49706.27,1,511.35,1,4.7,1,6,1,0,0,18,8,0.44,2,Weekend,Low,0
CUST03589,Male,48,Solapur,Walk-in,Silver,20,1,6,363,60,Waxing,1,0,0,595.66,457.57,3113.8,1,667.92,1,3.3,1,5,2,1,7,16,3,0.19,5,Evening,High,1
CUST03590,Male,55,Amravati,Walk-in,Gold,29,1,14,267,26,Detan,4,1,1,1325.54,983,20645.65,4,1961.25,0,2.7,1,3,1,2,0,7,1,0.14,5,No_Preference,Medium,0
CUST03591,Female,39,Amravati,Walk-in,Silver,15,1,13,304,28,Threading,6,0,3,692.73,525.65,9812.49,4,1925.18,1,3.7,0,7,2,0,1,3,1,0.33,4,Weekend,Medium,1
CUST03592,Male,62,Latur,AI Calling,Silver,2,0,6,219,60,Massage,7,1,3,784.46,550.72,4377.42,0,0,1,4.5,1,1,3,1,8,17,8,0.47,5,Afternoon,Medium,0
CUST03593,Female,58,Aurangabad,AI Calling,Silver,4,0,10,390,36,Massage,7,1,0,545.69,494.51,5872.85,1,380.89,0,4,0,2,1,0,10,17,0,0,3,No_Preference,Medium,0
CUST03594,Female,26,Solapur,Website,Silver,19,1,6,429,60,Pedicure,7,0,0,800.23,1074.24,5249.12,3,1411.3,1,3.8,1,0,1,0,3,8,0,0,4,Afternoon,High,1
CUST03595,Female,26,Aurangabad,Website,Silver,13,1,2,496,180,Pedicure,3,0,2,404.35,480.04,893.88,5,3009.14,1,4.8,0,2,0,2,5,8,7,0.88,2,Afternoon,High,1
CUST03596,Female,32,Nagpur,Website,Silver,19,1,14,433,26,Cleanup,5,0,0,681.45,637.38,9348.61,5,3771.13,1,4.2,0,5,0,2,0,8,3,0.38,1,No_Preference,Medium,1
CUST03597,Male,30,Latur,Walk-in,Silver,13,1,11,465,33,Keratin,2,0,4,557.6,470.55,6996.46,4,2196.81,0,3.3,2,2,3,2,8,13,0,0,4,Morning,High,1
CUST03598,Female,39,Akola,Website,Gold,7,0,19,366,19,Blowout,3,1,1,1497.39,1810.71,31798.49,3,1556.48,0,4.6,0,4,3,2,2,14,14,1,5,No_Preference,Medium,0
CUST03599,Male,33,Akola,Website,Silver,12,0,7,497,52,Keratin,4,0,2,436.92,518.64,3250.81,5,1448.85,1,3.5,1,6,4,1,6,6,6,1,3,Weekend,High,1
CUST03600,Female,49,Amravati,AI Calling,Gold,15,1,8,383,45,Keratin,5,0,4,1021.18,1144.01,7022.23,1,335.95,0,4.4,1,4,3,0,6,11,5,0.45,0,Evening,Medium,1
CUST03601,Male,19,Kolhapur,Website,Silver,5,0,8,273,45,Cleanup,2,1,4,574.96,753.95,4926.96,0,0,1,3,2,7,0,0,0,10,9,0.9,1,No_Preference,Medium,1
CUST03602,Female,43,Mumbai,Walk-in,Platinum,23,1,22,237,16,Threading,2,1,0,998.29,1126.94,22807.97,1,620.57,0,3.5,1,3,0,0,11,13,6,0.46,4,Afternoon,Medium,1
CUST03603,Male,31,Nagpur,Website,Silver,23,1,13,479,28,Waxing,7,0,2,630.87,601.77,9297.49,0,0,0,2.6,2,4,2,2,11,18,3,0.17,0,No_Preference,High,1
CUST03604,Male,55,Latur,Website,Silver,23,1,7,431,52,Massage,4,0,3,643.37,781.68,4441.68,0,0,0,3.1,1,4,2,0,2,7,5,0.71,2,Afternoon,High,1
CUST03605,Male,51,Kolhapur,Website,Platinum,39,1,14,332,26,Blowout,6,0,3,1837.27,1591.14,26404.66,4,680.19,1,4.2,0,7,1,1,8,3,3,1,5,Evening,Medium,0
CUST03606,Male,25,Pune,Walk-in,Silver,3,0,5,376,73,Pedicure,7,1,0,474.67,536.75,2422.29,5,1030.3,1,3.5,0,3,0,0,7,13,11,0.85,4,No_Preference,Medium,0
CUST03607,Female,53,Mumbai,AI Calling,Gold,32,1,27,165,13,Manicure,4,1,1,962.33,698.97,22273.17,2,1159.27,0,3.2,3,6,0,2,4,14,10,0.71,5,Morning,Medium,1
CUST03608,Male,38,Akola,Website,Gold,7,0,6,495,60,Blowout,4,1,0,886.81,885.89,4863.82,5,2833.69,1,4.1,0,5,4,1,3,7,5,0.71,0,No_Preference,High,1
CUST03609,Female,60,Akola,Website,Silver,18,1,2,462,180,Pedicure,5,1,1,331.03,250.64,598.97,3,2122,1,2.7,3,0,2,0,2,14,14,1,0,Weekend,High,1
CUST03610,Female,45,Kolhapur,AI Calling,Platinum,33,1,37,466,9,Massage,6,1,4,1468.61,2018.7,51973,4,694.62,0,3.8,1,4,3,2,9,17,12,0.71,1,Afternoon,High,1
CUST03611,Female,61,Nagpur,AI Calling,Gold,10,0,12,295,30,Cleanup,7,0,2,1103.99,888.65,12356.38,0,0,0,4.3,0,4,4,1,10,5,0,0,0,Afternoon,Medium,1
CUST03612,Male,23,Mumbai,AI Calling,Gold,7,0,27,335,13,Cleanup,5,0,3,817.04,745.62,20890.34,2,1395.8,0,3.7,0,5,4,0,4,12,3,0.25,1,Weekend,Medium,1
CUST03613,Male,37,Kolhapur,AI Calling,Platinum,51,1,57,347,7,Cleanup,3,1,4,2363.15,2090.06,117491.52,0,0,1,4.6,0,6,0,0,7,17,2,0.12,2,No_Preference,Medium,0
CUST03614,Female,48,Pune,AI Calling,Silver,3,0,11,496,33,Hair_Color,4,1,0,570.78,525.18,5624.83,1,778.2,0,4.7,0,6,1,1,5,16,4,0.25,5,Evening,High,1
CUST03615,Male,50,Latur,Walk-in,Silver,5,0,7,486,52,Keratin,2,1,2,806.25,814.73,5654.75,1,376.29,0,4.8,1,6,3,1,6,12,1,0.08,3,No_Preference,High,1
CUST03616,Male,61,Kolhapur,AI Calling,Gold,20,1,27,391,13,Waxing,1,1,3,634.04,561.41,17166.4,4,2784.67,1,3.1,3,4,2,1,2,14,13,0.93,0,Weekend,High,1
CUST03617,Female,24,Amravati,Walk-in,Silver,20,1,10,213,36,Haircut,2,0,4,503.72,485.4,4428.25,5,1816.1,0,2.6,1,1,4,0,0,13,13,1,4,No_Preference,Medium,0
CUST03618,Female,25,Solapur,Website,Silver,17,1,14,342,26,Threading,4,1,0,878.37,778.86,12686.52,5,3242.29,0,4.5,0,3,0,0,10,12,9,0.75,3,Morning,Medium,0
CUST03619,Female,26,Amravati,Website,Silver,19,1,3,187,121,Cleanup,2,1,1,494.66,684.37,1696.87,4,2318.57,0,3.9,0,7,0,2,10,4,4,1,3,Weekend,Low,0
